Country,City,AccentCity,Region,Population,Latitude,Longitude
lr,galapa,Galapa,9,,6.9975,-9.1638889
lr,galayie,Galayie,1,,7.0963889,-9.55
lr,gale town,Gale Town,2,,6.2169444,-8.1691667
lr,galema,Galema,5,,7.8655556,-10.1361111
lr,galeo,Galeo,2,,5.7733333,-7.5497222
lr,galma,Galma,12,,6.7697222,-11.0869444
lr,galobli,Galobli,11,,5.5,-9.6
lr,galota,Galota,11,,6.4163889,-9.4583333
lr,galubli,Galubli,11,,5.9166667,-9.6
lr,galue,Galue,2,,5.8244444,-8.4316667
lr,gambemu,Gambemu,17,,6.2702778,-10.4352778
lr,gambia,Gambia,12,,6.7658333,-11.3530556
lr,gambo,Gambo,2,,5.5605556,-8.3183333
lr,gambobli,Gambobli,11,,5.4,-9.5166667
lr,gamelahun,Gamelahun,1,,7.0658333,-10.1975
lr,gamlemo,Gamlemo,1,,6.9,-9.6
lr,gamlemu,Gamlemu,5,,7.1,-10.2333333
lr,gampa,Gampa,9,,7.2833333,-8.8333333
lr,gamu,Gamu,2,,6.05,-7.95
lr,gamu,Gamu,1,,7.2330556,-9.1661111
lr,ganadie,Ganadie,15,,6.6858333,-10.9344444
lr,ganaglay,Ganaglay,9,,7.0463889,-8.3580556
lr,ganama,Ganama,15,,6.7,-10.9333333
lr,ganbli,Ganbli,11,,6.2166667,-9.75
lr,ganfa,Ganfa,1,,6.7666667,-9.4666667
lr,gangama,Gangama,12,,7.2,-10.6833333
lr,ganglota,Ganglota,5,,7.4225,-9.4972222
lr,gansuah,Gansuah,5,,7.7758333,-10.1786111
lr,ganta,Ganta,11,,5.6416667,-9.8052778
lr,ganta,Ganta,9,13828,7.3022222,-8.5308333
lr,gantlo,Gantlo,9,,7.0341667,-8.5941667
lr,gaploke,Gaploke,2,,5.1172222,-7.5802778
lr,garawe (1),Garawe (1),16,,4.4969444,-7.9330556
lr,garawe (2),Garawe (2),13,,4.5,-7.9166667
lr,garawe (3),Garawe (3),13,,4.5166667,-7.95
lr,garawe (4),Garawe (4),13,,4.5,-7.9333333
lr,gardnersville,Gardnersville,14,,6.3366667,-10.7383333
lr,garezohn,Garezohn,2,,5.9333333,-7.7666667
lr,garhn,Garhn,9,,6.2572222,-8.9341667
lr,garlio,Garlio,2,,5.7888889,-7.5338889
lr,garlorwreh,Garlorwreh,2,,5.7216667,-8.1033333
lr,garlowreh,Garlowreh,2,,5.6894444,-8.1102778
lr,garpu town,Garpu Town,18,,5.8711111,-9.4113889
lr,garu town,Garu Town,15,,6.7727778,-10.5811111
lr,garwonpa,Garwonpa,9,,6.8605556,-8.9108333
lr,garyeazohn,Garyeazohn,18,,5.5580556,-9.6755556
lr,gaska,Gaska,14,,6.2688889,-10.6775
lr,gasoti,Gasoti,16,,4.7291667,-8.3933333
lr,gasua,Gasua,11,,6.2,-10.1666667
lr,gata,Gata,1,,6.55,-9.5
lr,gatayea,Gatayea,1,,6.8927778,-9.3008333
lr,gate,Gate,2,,6.1836111,-8.4583333
lr,gatema,Gatema,5,,7.6961111,-10.0566667
lr,gatibli,Gatibli,11,,6.4333333,-9.55
lr,gau,Gau,1,,7.1841667,-9.6702778
lr,gauflata,Gauflata,11,,6.5355556,-9.3494444
lr,gauta,Gauta,11,,6.5333333,-9.25
lr,gawa,Gawa,15,,6.6166667,-10.8833333
lr,gawabli,Gawabli,11,,6.1,-10.1166667
lr,gawata,Gawata,17,,6.6869444,-9.7722222
lr,gawi,Gawi,9,,7.3422222,-8.7569444
lr,gawiehn,Gawiehn,9,,6.8825,-8.9058333
lr,gawmaple,Gawmaple,9,,6.9230556,-8.3741667
lr,gay,Gay,2,,6.1691667,-8.4747222
lr,gaya,Gaya,1,,6.7941667,-9.5694444
lr,gaya,Gaya,9,,7.4094444,-8.6913889
lr,gaya hills,Gaya Hills,15,,6.7375,-10.8872222
lr,gayabli,Gayabli,11,,6.2008333,-9.6958333
lr,gayaise,Gayaise,1,,7.0602778,-9.6375
lr,gayazu,Gayazu,5,,7.7147222,-9.7358333
lr,gaye,Gaye,17,,6.2847222,-10.3152778
lr,gaye morebli,Gaye Morebli,11,,6.1333333,-9.8
lr,gayma,Gayma,5,,7.6913889,-10.4711111
lr,gayzohn,Gayzohn,1,,6.6166667,-9.7833333
lr,gazata,Gazata,14,,6.2833333,-10.65
lr,gba,Gb„,9,,7.1588889,-8.97
lr,gbau,Gb„u,9,,7.0252778,-8.7208333
lr,gba,Gba,1,,7,-9.3166667
lr,gba town,Gba Town,1,,6.7033333,-9.3047222
lr,gbaake,Gbaake,2,,4.9833333,-7.95
lr,gbaama,Gbaama,5,,6.8463889,-10.7402778
lr,gbaamu,Gbaamu,15,,6.9458333,-10.9030556
lr,gbaata,Gbaata,11,,6.0666667,-9.7333333
lr,gbabaja,Gbabaja,5,,7.6905556,-10.3969444
lr,gbabla,Gbabla,11,,6.25,-10.25
lr,gbabli,Gbabli,9,,7.2158333,-8.8566667
lr,gbabobli,Gbabobli,18,,5.4269444,-9.5327778
lr,gbabulahun,Gbabulahun,5,,8.0666667,-10.2833333
lr,gbade,Gbade,13,,4.6833333,-7.6833333
lr,gbadewi,Gbadewi,1,,7.1158333,-9.7066667
lr,gbadezimmie,Gbadezimmie,18,,5.8541667,-9.1872222
lr,gbae,Gbae,1,,6.9763889,-9.2308333
lr,gbae,Gbae,9,,7.0630556,-8.9311111
lr,gbafakpa,Gbafakpa,12,,7.2833333,-10.8166667
lr,gbaga,Gbaga,14,,6.5166667,-10.7666667
lr,gbagobli,Gbagobli,2,,6.1166667,-8.5833333
lr,gbah,Gbah,9,,6.55,-9.1
lr,gbai,Gbai,11,,6.3333333,-10.1166667
lr,gbai,Gbai,9,,7.1652778,-8.4344444
lr,gbaibo,Gbaibo,2,,5.9230556,-8.0675
lr,gbailahun,Gbailahun,5,,8.1086111,-10.2408333
lr,gbainapa,Gbainapa,9,,7.1666667,-8.9
lr,gbaipu,Gbaipu,1,,7.1333333,-9.4833333
lr,gbaiso,Gbaiso,13,,4.6897222,-7.6919444
lr,gbakehn,Gbakehn,16,,5.0788889,-8.1833333
lr,gbaken,Gbaken,2,,6.1394444,-8.6002778
lr,gbakika,Gbakika,13,,5.0461111,-7.8497222
lr,gbakite,Gbakite,12,,7.1166667,-10.85
lr,gbako,Gbako,12,,7.0236111,-10.9416667
lr,gbakohn,Gbakohn,11,,6.5475,-9.3738889
lr,gbakoita,Gbakoita,5,,7.1144444,-10.5147222
lr,gbakole,Gbakole,5,,7.3997222,-9.6847222
lr,gbakunta,Gbakunta,14,,6.5,-10.75
lr,gbala-ta,Gbala-ta,1,,6.7255556,-10.0330556
lr,gbalakpa,Gbalakpa,15,,6.9047222,-10.9102778
lr,gbalala,Gbalala,1,,6.9975,-10.2691667
lr,gbalasua,Gbalasua,5,,6.9827778,-10.7269444
lr,gbalatuah,Gbalatuah,1,,7.3133333,-9.5144444
lr,gbalekua,Gbalekua,11,,5.8,-9.8833333
lr,gbalokpalima,Gbalokpalima,1,,7.0333333,-10.15
lr,gbama,Gbama,12,,7.1755556,-11.1788889
lr,gbambeso,Gbambeso,14,,6.6377778,-10.4872222
lr,gbamehn,Gbamehn,12,,7.0216667,-11.1969444
lr,gbamgbama,Gbamgbama,15,,6.75,-10.9
lr,gbamwin,Gbamwin,9,,7.1377778,-8.6830556
lr,gbana,Gbana,1,,6.8475,-10.2472222
lr,gbana town,Gbana Town,11,,6.5491667,-9.8358333
lr,gbanakehn number 1,Gbanakehn Number 1,2,,5.7433333,-8.0736111
lr,gbanama,Gbanama,1,,7.0666667,-10
lr,gbancon,Gbancon,11,,5.8333333,-9.9166667
lr,gbandela,Gbandela,1,,6.8786111,-9.7130556
lr,gbandela,Gbandela,5,,8.2333333,-10.2166667
lr,gbandi quarter,Gbandi Quarter,1,,6.9947222,-9.4719444
lr,gbanga,Gbanga,1,,6.9955556,-9.4722222
lr,gbangei,Gbangei,5,,7.1855556,-10.3083333
lr,gbangoi,Gbangoi,5,,7.6891667,-9.4283333
lr,gbangor,Gbangor,11,,6.3861111,-9.9825
lr,gbanikoi,Gbanikoi,12,,7.2166667,-10.8333333
lr,gbanjata,Gbanjata,5,,7.15,-10.0166667
lr,gbanken,Gbanken,16,,4.6322222,-8.1194444
lr,gbankoi,Gbankoi,9,,6.9144444,-8.8438889
lr,gbankole,Gbankole,5,,7.3955556,-9.9494444
lr,gbantaquelle,Gbantaquelle,1,,7.2394444,-9.2088889
lr,gbanwea,Gbanwea,9,,6.8497222,-8.4011111
lr,gbao number 1,Gbao Number 1,15,,6.6833333,-10.6666667
lr,gbaoko,Gbaoko,12,,6.7797222,-11.3230556
lr,gbaokole,Gbaokole,1,,7.0694444,-9.6075
lr,gbaota,Gbaota,1,,7.0041667,-9.3972222
lr,gbapa,Gbapa,9,,7.1213889,-8.9483333
lr,gbarmu,Gbarmu,1,,7.1330556,-9.4066667
lr,gbarpa,Gbarpa,9,,7.4841667,-8.6136111
lr,gbarsleh town,Gbarsleh Town,11,,6.5797222,-9.2480556
lr,gbarwreken,Gbarwreken,2,,5.0336111,-7.6608333
lr,gbasakoehnma,Gbasakoehnma,12,,7.0833333,-11.2
lr,gbasava,Gbasava,12,,6.8833333,-11.3833333
lr,gbase,Gbase,2,,6.1166667,-7.95
lr,gbata,Gbata,1,,6.7,-9.3
lr,gbata number 2,Gbata Number 2,1,,6.7166667,-9.3
lr,gbatala,Gbatala,1,,6.8869444,-9.6772222
lr,gbatawa,Gbatawa,1,,7.1666667,-9.4166667
lr,gbateka,Gbateka,12,,6.9063889,-10.97
lr,gbatine,Gbatine,1,,7.0166667,-9.4833333
lr,gbatoja,Gbatoja,12,,6.85,-11.15
lr,gbawake,Gbawake,13,,4.8113889,-7.8272222
lr,gbawubloh,Gbawubloh,2,,6.1480556,-8.1397222
lr,gbayee,Gbayee,9,,7.0905556,-8.7358333
lr,gbaza town,Gbaza Town,2,,6.2644444,-8.7122222
lr,gbazon,Gbazon,10,,5.3202778,-8.9116667
lr,gbeabo zondo,Gbeabo Zondo,11,,6.0966667,-9.6502778
lr,gbeake,Gbeake,13,,4.7086111,-7.7822222
lr,gbeanlahun,Gbeanlahun,5,,7.6980556,-9.9213889
lr,gbeayea,Gbeayea,2,,6.1825,-8.4575
lr,gbebamagal,Gbebamagal,14,,6.6605556,-10.4902778
lr,gbebamagal,Gbebamagal,15,,6.6666667,-10.7333333
lr,gbecohn,Gbecohn,1,,6.6652778,-9.4311111
lr,gbedi,Gbedi,9,,7.2744444,-8.8236111
lr,gbedio,Gbedio,2,,5.9333333,-8.1
lr,gbeeah,Gbeeah,9,,7.1788889,-8.7586111
lr,gbegbedu,Gbegbedu,5,,8.4047222,-9.6613889
lr,gbegehntuo,Gbegehntuo,9,,6.8047222,-8.605
lr,gbeglahta,Gbeglahta,1,,6.7786111,-9.9125
lr,gbehjebo,Gbehjebo,2,,5.8941667,-8.0169444
lr,gbehworo,Gbehworo,18,,5.9233333,-9.3069444
lr,gbei,Gbei,9,,7.1166667,-8.8166667
lr,gbeide,Gbeide,9,,7.0833333,-8.4166667
lr,gbeinta,Gbeinta,1,,7.0166667,-9.3166667
lr,gbejedibo,Gbejedibo,2,,5.6322222,-8.1422222
lr,gbeke,Gbeke,13,,4.5108333,-7.6361111
lr,gbela,Gbela,5,,7.185,-10.1811111
lr,gbeleta,Gbeleta,1,,6.9166667,-10.2333333
lr,gbelleah,Gbelleah,9,,7.0266667,-9.0280556
lr,gbemgbe farm,Gbemgbe Farm,1,,6.7077778,-9.4447222
lr,gbenekelai,Gbenekelai,1,,6.7930556,-10.1616667
lr,gbenelay,Gbenelay,9,,7.0269444,-8.3275
lr,gbeni,Gbeni,12,,6.9858333,-10.9433333
lr,gbepela,Gbepela,1,,6.7166667,-9.9166667
lr,gbese,Gbese,12,,6.9194444,-11.0111111
lr,gbeseja,Gbeseja,12,,6.9355556,-11.0058333
lr,gbesejibli,Gbesejibli,18,,5.4727778,-9.5511111
lr,gbessi,Gbessi,12,,6.9361111,-11.3322222
lr,gbesuma,Gbesuma,15,,6.7527778,-10.5827778
lr,gbi,Gbi,11,,6.0333333,-9.9833333
lr,gbilepa,Gbilepa,1,,7.05,-9.4333333
lr,gbilia,Gbilia,5,,7.1783333,-10.0772222
lr,gbowi,Gbıwi,9,,6.8905556,-9.1138889
lr,gblabroken,Gblabroken,16,,4.6627778,-8.0613889
lr,gblakplazu,Gblakplazu,5,,8.1702778,-9.6947222
lr,gblaminge,Gblaminge,1,,6.8666667,-9.4166667
lr,gblande,Gblande,1,,7.0163889,-9.4883333
lr,gblayi,Gblayi,9,,7.2333333,-9.0141667
lr,gblazio,Gblazio,9,,6.7575,-8.7116667
lr,gbloke,Gbloke,13,,4.5294444,-7.6455556
lr,gblokiata,Gblokiata,1,,6.9058333,-9.9836111
lr,gblosobli,Gblosobli,18,,5.7752778,-9.5877778
lr,gbo,Gbo,2,,6.1105556,-8.0116667
lr,gbo,Gbo,9,,7.0866667,-8.8077778
lr,gboakwen,Gboakwen,5,,7.2461111,-10.3869444
lr,gboata,Gboata,1,,7.2841667,-9.1836111
lr,gbodia,Gbodia,5,,7.2416667,-10.5508333
lr,gbogar,Gbogar,11,,5.6708333,-9.825
lr,gbogboja,Gbogboja,12,,6.8586111,-11.2577778
lr,gbogbota,Gbogbota,1,,7.0891667,-9.8338889
lr,gbogli town,Gbogli Town,15,,6.5797222,-10.6908333
lr,gboho tu,Gboho Tu,17,,6.1913889,-10.5172222
lr,gboje,Gboje,11,,6.4166667,-9.9833333
lr,gbojee,Gbojee,10,,5.5116667,-8.6519444
lr,gbokasua,Gbokasua,1,,7.0097222,-9.6375
lr,gboke,Gboke,18,,5.8866667,-9.2988889
lr,gbokpe,Gbokpe,11,,6.4666667,-10.1166667
lr,gbolabli,Gbolabli,11,,6.1166667,-9.5333333
lr,gbolala,Gbolala,13,,4.4938889,-7.7572222
lr,gbole,Gbole,9,,6.8919444,-8.5127778
lr,gboli,Gboli,2,,5.6166667,-8.15
lr,gbolijiabli,Gbolijiabli,11,,5.8833333,-9.8666667
lr,gbolobo,Gbolobo,13,,4.5497222,-7.6011111
lr,gbologizida,Gbologizida,5,,8.4716667,-9.7452778
lr,gboma,Gboma,5,,8.2333333,-10.25
lr,gbomo,Gbomo,17,,6.5588889,-10.355
lr,gbomo,Gbomo,12,,6.9,-11.2666667
lr,gbona,Gbona,14,,6.55,-10.7
lr,gbonbaye,Gbonbaye,9,,7.45,-8.6
lr,gbondii,Gbondii,1,,6.9413889,-9.6355556
lr,gbondo,Gbondo,17,,6.5333333,-10.1333333
lr,gbonga,Gbonga,1,,7.1127778,-9.9755556
lr,gbongie,Gbongie,5,,7.4672222,-9.6086111
lr,gboniwehn,Gboniwehn,9,,6.0088889,-9.0752778
lr,gbonjeima,Gbonjeima,12,,7.1075,-11.2413889
lr,gbonjema,Gbonjema,15,,6.5333333,-10.8166667
lr,gbonokolai,Gbonokolai,1,,7.0666667,-10.0386111
lr,gbonti,Gbonti,12,,7.1666667,-11.2
lr,gbonyie,Gbonyie,1,,7.1122222,-9.7947222
lr,gborjoe,Gborjoe,11,,5.9416667,-9.6863889
lr,gborlokpla,Gborlokpla,2,,5.3452778,-7.5211111
lr,gborlue,Gborlue,2,,5.7547222,-8.3488889
lr,gboryormu,Gboryormu,17,,6.7469444,-10.2822222
lr,gbosebli,Gbosebli,11,,6.0297222,-9.6925
lr,gbotlo,Gbotlo,11,,6.2333333,-9.8833333
lr,gbotoja,Gbotoja,15,,6.5666667,-10.95
lr,gboviata,Gboviata,5,,7.9166667,-9.5
lr,gbowakoti,Gbowakoti,5,,7.1088889,-10.0169444
lr,gboweke,Gboweke,2,,4.95,-7.6333333
lr,gbowin,Gbowin,9,,6.8363889,-8.9813889
lr,gboyi,Gboyi,9,,6.45,-9.0166667
lr,gbozon,Gbozon,11,,5.9833333,-10.0333333
lr,gbubli,Gbubli,11,,6.1833333,-10.0536111
lr,gbulonta,Gbulonta,1,,6.6166667,-9.7166667
lr,gbunaja,Gbunaja,12,,6.6538889,-11.0744444
lr,gbwe,Gbwe,11,,6.3666667,-10.15
lr,gbwonimie,Gbwonimie,1,,6.6191667,-9.5080556
lr,ge,Ge,11,,6.1166667,-9.6166667
lr,ge,Ge,9,,6.45,-9
lr,ge peter town,Ge Peter Town,18,,6.0147222,-9.5758333
lr,ge town,Ge Town,9,,6.4533333,-8.9980556
lr,geba,Geba,15,,6.8138889,-10.5869444
lr,gebo town,Gebo Town,1,,6.5108333,-9.5066667
lr,geboibli,Geboibli,11,,6.1666667,-10.3
lr,gee roberts town,Gee Roberts Town,11,,6.2225,-9.7230556
lr,geealke,Geealke,2,,5.0330556,-7.6927778
lr,geebahn,Geebahn,17,,6.6658333,-9.7972222
lr,geebli,Geebli,11,,5.75,-9.8166667
lr,geeboer,Geeboer,11,,5.7702778,-9.7386111
lr,geedor,Geedor,10,,5.4383333,-8.7313889
lr,geepla,Geepla,2,,5.0144444,-7.5552778
lr,geetugbaken,Geetugbaken,16,,4.9505556,-8.1641667
lr,geezay,Geezay,18,,5.8883333,-9.4808333
lr,geezay town,Geezay Town,18,,5.7944444,-9.67
lr,gega,Gega,18,,5.5988889,-9.7008333
lr,gehn,Gehn,18,,5.4575,-9.4747222
lr,gehngbeneta,Gehngbeneta,1,,6.8166667,-10.2166667
lr,geinga,Geinga,5,,8.3769444,-10.2819444
lr,gejo,Gejo,11,,6.3,-9.5333333
lr,geke,Geke,2,,5.8425,-8.0447222
lr,gekehn,Gekehn,2,,5.1158333,-7.7019444
lr,gela,Gela,9,,6.3430556,-9.0719444
lr,gela,Gela,5,,7.4263889,-9.6127778
lr,gelahun,Gelahun,5,,7.8288889,-10.4725
lr,gelema,Gelema,5,,8.2588889,-10.1694444
lr,gelokua,Gelokua,5,,7.0794444,-10.6811111
lr,gen,Gen,11,,6.2833333,-9.9833333
lr,gendema,Gendema,8,,6.5333333,-10.8
lr,gendema,Gendema,5,,6.9833333,-10.5241667
lr,gene manna,Gene Manna,12,,7.2536111,-10.7241667
lr,gene-loffe,Gene-Loffe,5,,7.895,-9.9925
lr,genebo,Genebo,12,,7.0380556,-11.2577778
lr,genewonday,Genewonday,12,,7.0819444,-11.27
lr,gengba,Gengba,5,,7.3319444,-10.3430556
lr,genge,Genge,12,,7.3222222,-11.1319444
lr,genne-liberia,Genne-Liberia,12,,7.0863889,-11.3305556
lr,genoya,Genoya,13,,4.5827778,-7.9363889
lr,genwine,Genwine,16,,4.7308333,-8.0336111
lr,george david farm,George David Farm,11,,5.9,-9.7166667
lr,george diobli,George Diobli,11,,5.9186111,-9.7897222
lr,george town,George Town,11,,5.85,-9.85
lr,georgebli,Georgebli,11,,6.4916667,-9.7588889
lr,geosene,Geosene,18,,6.1163889,-9.4583333
lr,geplobli,Geplobli,11,,5.8166667,-9.8166667
lr,gesanke,Gesanke,13,,4.9863889,-7.965
lr,gessi camp,Gessi Camp,15,,6.5833333,-10.7333333
lr,gesu,Gesu,5,,8.4294444,-10.1022222
lr,gesubobli,Gesubobli,11,,6.1666667,-9.8
lr,getita,Getita,9,,6.9983333,-9.1655556
lr,getuke,Getuke,13,,4.85,-8.2833333
lr,gewi,Gewi,9,,7.25,-8.85
lr,ghendema,Ghendema,12,,6.9833333,-11.3
lr,gheta farm,Gheta Farm,12,,7.0036111,-10.9647222
lr,ghinkoma,Ghinkoma,1,,6.5794444,-9.6075
lr,giabli,Giabli,17,,6.2236111,-10.4227778
lr,giaple,Giaple,9,,7.2261111,-8.48
lr,giasabli,Giasabli,11,,5.55,-9.6666667
lr,giblo,Giblo,13,,4.5841667,-7.6611111
lr,giboke,Giboke,2,,4.8780556,-7.6444444
lr,gibsons villa,Gibsons Villa,2,,4.8561111,-7.6097222
lr,gido,Gido,10,,5.4,-8.8
lr,giemu,Giemu,1,,6.9166667,-9.5833333
lr,gigli,Gigli,9,,7.1255556,-8.5580556
lr,giibli,Giibli,11,,6.15,-9.7833333
lr,gikehn,Gikehn,2,,5.3377778,-8.2775
lr,gilatagra,Gilatagra,2,,5.7352778,-7.8752778
lr,gilikpaizu,Gilikpaizu,5,,7.0833333,-10.0333333
lr,gilpo,Gilpo,2,,6.0911111,-7.9369444
lr,ginauh town,Ginauh Town,15,,6.5897222,-10.7511111
lr,ginda,Ginda,1,,6.7333333,-9.85
lr,ginimu,Ginimu,1,,6.9372222,-10.4277778
lr,giople,Giople,9,,6.6155556,-8.5419444
lr,gipo,Gipo,9,,7.1319444,-8.8991667
lr,gizi town,Gizi Town,11,,5.8833333,-9.6833333
lr,gizima-ziema,Gizima-Ziema,5,,7.95,-9.6166667
lr,giziwilo,Giziwilo,12,,7.0666667,-11.3
lr,gjenga,Gjenga,5,,8.15,-10.3333333
lr,glaie,Glaie,9,,6.7097222,-8.7708333
lr,glaple,Glaple,2,,6.1297222,-8.0797222
lr,glapua,Glapua,1,,6.6833333,-9.5
lr,glarlay,Glarlay,9,,6.7255556,-8.4430556
lr,glaro,Glaro,2,,5.3,-7.5
lr,glay town,Glay Town,2,,5.6408333,-7.875
lr,glebobli,Glebobli,11,,5.9166667,-9.8833333
lr,gleekloh,Gleekloh,18,,5.3405556,-9.4844444
lr,glehjih,Glehjih,9,,6.7791667,-9.0480556
lr,gleke,Gleke,2,,5.2166667,-8.1166667
lr,glenbli,Glenbli,11,,5.9833333,-9.9666667
lr,glewin,Glewin,9,,7.2,-8.9666667
lr,gliba,Gliba,17,,6.6430556,-10.0225
lr,glikpata,Glikpata,17,,6.6166667,-10.0166667
lr,globli,Globli,11,,6.1166667,-9.8166667
lr,glofaken,Glofaken,13,,4.945,-7.8977778
lr,gloplu,Gloplu,2,,5.4166667,-7.5166667
lr,glosoe town,Glosoe Town,11,,5.9663889,-10.0508333
lr,glunbli,Glunbli,11,,6.15,-9.8
lr,gnieyien,Gnieyien,1,,6.7977778,-10.3611111
lr,go,Go,12,,7.0216667,-11.2263889
lr,goabli,Goabli,11,,5.6088889,-9.7794444
lr,goah town,Goah Town,9,,6.5061111,-8.9219444
lr,goakoima,Goakoima,5,,7.7472222,-9.9494444
lr,goaple,Goaple,9,,7.3155556,-8.4269444
lr,goata,Goata,1,,6.7166667,-9.5333333
lr,gobabli,Gobabli,11,,6.2166667,-9.9666667
lr,gobani,Gobani,1,,6.8,-9.3666667
lr,gobehn,Gobehn,15,,6.7322222,-10.7338889
lr,gobi,Gobi,9,,7.1166667,-8.5483333
lr,gobla,Gobla,12,,6.8197222,-11.2552778
lr,gobli,Gobli,11,,6.2666667,-9.8166667
lr,goboga,Goboga,11,,5.95,-9.6333333
lr,gobolisibli,Gobolisibli,11,,6.2386111,-9.9416667
lr,gobongbli,Gobongbli,11,,6.15,-9.8166667
lr,gobu,Gobu,1,,6.55,-9.7166667
lr,goda,Goda,15,,6.6411111,-11.0091667
lr,godama,Godama,12,,7.0666667,-11.35
lr,godebli,Godebli,11,,5.7833333,-9.5833333
lr,godi farm,Godi Farm,1,,6.6333333,-9.3666667
lr,goehn,Goehn,12,,7.2177778,-11.0047222
lr,gofabli,Gofabli,11,,5.5333333,-9.6166667
lr,gofiabli,Gofiabli,11,,5.5666667,-9.6333333
lr,goflo,Goflo,12,,6.9005556,-11.2233333
lr,goga,Goga,11,,6.35,-9.7
lr,gogabli,Gogabli,11,,5.8833333,-9.8833333
lr,gogahnla,Gogahnla,5,,6.9347222,-10.6227778
lr,gogain,Gogain,9,,6.7858333,-8.7875
lr,gogoima,Gogoima,12,,6.9166667,-11.3333333
lr,gohn,Gohn,12,,6.8438889,-11.1022222
lr,gohn,Gohn,9,,6.9833333,-8.9833333
lr,gohn (2),Gohn (2),12,,7.0333333,-11.2833333
lr,gohn (one),Gohn (One),12,,7.0208333,-11.2863889
lr,gohn fala,Gohn Fala,5,,7.6563889,-10.2377778
lr,gohn zolo,Gohn Zolo,12,,7.1172222,-10.8141667
lr,gohn zolu,Gohn Zolu,12,,7.0405556,-10.9158333
lr,gohn-sipo,Gohn-Sipo,15,,6.6633333,-10.925
lr,gohnjeh town,Gohnjeh Town,15,,6.6458333,-10.8366667
lr,gohnkati,Gohnkati,9,,6.8947222,-8.8041667
lr,gohunbo,Gohunbo,5,,8.15,-10.25
lr,gohwee,Gohwee,9,,7.2,-9.05
lr,gokiohn,Gokiohn,5,,7.1452778,-10.3952778
lr,gokonita,Gokonita,11,,6.4708333,-10.0661111
lr,gokorpa,Gokorpa,9,,6.3683333,-9.0525
lr,gokuebli,Gokuebli,11,,6.25,-9.7333333
lr,gokuma,Gokuma,5,,8.4166667,-10.2666667
lr,golahun,Golahun,5,,8.0833333,-10.2555556
lr,golaila,Golaila,5,,7.3991667,-10.2380556
lr,golata,Golata,5,,7.6230556,-9.8494444
lr,goleta,Goleta,1,,6.8905556,-9.5825
lr,golibli,Golibli,11,,6.1833333,-9.7833333
lr,gollu,Gollu,5,,7.5211111,-9.4833333
lr,golobo,Golobo,13,,4.4986111,-7.7005556
lr,golodi,Golodi,15,,6.55,-10.8666667
lr,goma,Goma,1,,6.7666667,-9.5833333
lr,gomai,Gomai,17,,6.6,-10.2333333
lr,gomau,Gomau,11,,5.8816667,-9.725
lr,gomau number 2,Gomau Number 2,11,,5.8833333,-9.7166667
lr,gomay farm,Gomay Farm,11,,6.2666667,-9.9
lr,gombai,Gombai,15,,6.5833333,-10.9333333
lr,gombeita,Gombeita,5,,7.2594444,-10.0955556
lr,gomboja,Gomboja,12,,6.7519444,-11.3644444
lr,gomo,Gomo,11,,6.5169444,-9.6516667
lr,gompa city,Gompa City,9,,7.2363889,-8.9816667
lr,gomu,Gomu,18,,5.8161111,-9.2511111
lr,gona gogo,Gona Gogo,11,,6.2833333,-9.7333333
lr,gonanala,Gonanala,12,,7.4891667,-10.9602778
lr,gonawia,Gonawia,9,,6.9105556,-8.6511111
lr,gondama,Gondama,15,,6.7666667,-10.9
lr,gondama,Gondama,5,,8.0741667,-10.4430556
lr,gondeja,Gondeja,12,,6.7333333,-11.0166667
lr,gondoja,Gondoja,12,,7.1091667,-10.9341667
lr,gondolahun,Gondolahun,5,,7.9658333,-10.0558333
lr,gondrasua,Gondrasua,14,,6.6666667,-10.6
lr,gongabli,Gongabli,11,,5.8166667,-9.7833333
lr,gongata,Gongata,1,,6.7261111,-9.5263889
lr,gongbe,Gongbe,9,,7.0302778,-8.8483333
lr,gongko,Gongko,11,,5.75,-9.6666667
lr,gongobli,Gongobli,1,,6.8380556,-9.4958333
lr,gongoki,Gongoki,5,,7.3383333,-10.5052778
lr,gongoko,Gongoko,12,,6.8147222,-11.3213889
lr,gonguay town,Gonguay Town,15,,6.8233333,-10.6461111
lr,goniabli,Goniabli,11,,5.8841667,-9.7705556
lr,gonibli,Gonibli,11,,6.2833333,-9.9
lr,gonima,Gonima,1,,6.9333333,-9.5333333
lr,gonita,Gonita,1,,6.9275,-10.2683333
lr,goniyie,Goniyie,1,,7.15,-9.2166667
lr,gonoko,Gonoko,12,,6.8166667,-11.1833333
lr,gontobli,Gontobli,18,,5.9380556,-9.6241667
lr,gonubli,Gonubli,11,,6.25,-9.9166667
lr,gonubli,Gonubli,14,,6.6594444,-10.4522222
lr,gonuwehn,Gonuwehn,11,,6.4894444,-10.1211111
lr,gonyea,Gonyea,1,,7.1636111,-9.2105556
lr,gonyeta,Gonyeta,1,,6.7833333,-9.5333333
lr,gonyubli,Gonyubli,11,,6.0911111,-9.8075
lr,goodi,Goodi,15,,6.6336111,-10.8211111
lr,goonah,Goonah,1,,6.6,-9.5333333
lr,gopa,Gopa,10,,4.85,-8.5166667
lr,gopley,Gopley,9,,7.3652778,-8.405
lr,gorton,Gorton,9,,7.2527778,-8.6208333
lr,gorzohn,Gorzohn,18,,5.655,-9.5727778
